task,marker,feature,n,n_pd,n_elderly,beta_pd,se,t,p,q
VE2,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,43,22,21,5.349661902117791,2.6707615612812714,2.0030473628470764,0.05215721493392152,0.13181880620045827
VE2,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,43,22,21,-1.4745774372227347,1.1069105707608575,-1.3321558906146806,0.19054157376542177,0.3457249173475694
VE2,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,43,22,21,-0.4351969609670914,30.525867640761426,-0.014256661467861753,0.9886978992190311,0.991164205012569
VE2,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,43,22,21,-0.09484083923048531,0.02470005773868405,-3.839701114623312,0.0004408377554946714,0.0026412747222829673
VE2,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,43,22,21,-71.28938838849879,43.98309960488071,-1.6208359353688653,0.11311140040810591,0.24093926138368096
VE2,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,43,22,21,-0.04613317908240967,0.010874857014397391,-4.242187186583993,0.00013186298146601843,0.0009669951974174686
VE2,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,43,22,21,6.9270521338727615,7.9424756628074205,0.8721527679726326,0.38846293481409805,0.5632912587211638
VE2,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,43,22,21,-5.220050341138625,2.789617400681856,-1.8712423932624982,0.06882711702579888,0.165428978817139
VE2,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,43,22,21,10.073476814077324,33.25419068861469,0.30292352950048496,0.763558091018985,0.8477797868515023
VE2,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,43,22,21,-0.01822158981162162,0.008619500794633004,-2.1139959547271494,0.040962883757476636,0.11155849193525552
VE2,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,43,22,21,15.698333682458056,55.80337135940314,0.28131514817182834,0.7799559241817606,0.859294163730766
VE2,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,43,22,21,-0.05029351794233912,0.029919868000116263,-1.6809405022155741,0.1007676126431602,0.22343432850640876
VE2,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,43,22,21,4.058353570092336,7.27910147143867,0.5575349630742581,0.5803482474385174,0.7235648789159688
VE2,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,43,22,21,-0.0516107323684068,0.9298509659642659,-0.055504305805485606,0.9560200786918623,0.970098969800064
VE2,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,43,22,21,45.22537954142996,54.705657503123646,0.8267038841247384,0.41343438875964,0.5868101001749729
VE2,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,43,22,21,-0.017089745278850682,0.008479415836407702,-2.015438988788966,0.05078717597168937,0.1292078139338229
VE2,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,43,22,21,-11.155242566008496,52.30126043714201,-0.21328821662750105,0.832213231975641,0.8937881240440141
VE2,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,43,22,21,-0.06327228745189456,0.026296624411241944,-2.406099218759246,0.02096196225454336,0.0652974399433563
VE2,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,43,22,21,0.1593017136255126,7.546270398727374,0.02110999277899951,0.9832655505030408,0.9867697042824529
VE2,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,43,22,21,1.9299578881952841,0.9150388082475411,2.1091541372889857,0.041403351210608966,0.11232354239795266
VE2,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,43,22,21,-2.682535687710751,1.891990042266067,-1.4178381639354904,0.16417894946866485,0.3162297686072231
VE2,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,43,22,21,0.12016511673989912,0.0382870675019949,3.1385301768968876,0.0032294936198697787,0.014034342644372373
VE2,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,43,22,21,2.9056639088361758,2.257917544025805,1.2868777766151092,0.20572296163401635,0.3639208176056771
VE2,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,43,22,21,-0.09836434141373682,0.029421926391794563,-3.343232530184342,0.0018372446183881157,0.008798776947926759
VE2,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,43,22,21,-0.04476614953277637,0.006023836579063398,-7.43150132730472,5.517721105781577e-09,1.6185315243625962e-07
VE2,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,43,22,21,0.19815128538229257,0.08832077524406658,2.2435410562771803,0.030614221378862647,0.0879690279621196
VE2,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,43,22,21,-0.002852552948401513,0.0030958409335434317,-0.9214145718838802,0.36249905269061705,0.5378278885019904
VE2,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,43,22,21,0.14195441868212255,0.032144990611858146,4.416066577719148,7.744599948035631e-05,0.0006195679958428505
VE2,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,43,22,21,0.03014177457052758,0.022341755024913815,1.3491229555115871,0.18507861155394603,0.33886955145377895
VE2,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,43,22,21,-0.1912168297115027,0.07338743276711401,-2.605580036002973,0.012918772808267663,0.04425701244292182
VE2,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,43,22,21,3.0605216712620713,1.840710354585022,1.6626850952615242,0.10439315226158871,0.22823844469614427
VE2,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,43,22,21,-0.0317221370772591,0.012389618113988922,-2.5603805367852406,0.014442082895884294,0.047537280897723105
VE2,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,43,22,21,6.032361011558838,4.066210610618819,1.4835338326562477,0.14596989279331002,0.28906555422360125
VE2,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,43,22,21,-0.018493359680023497,0.47078742148665564,-0.03928176250254317,0.9688661483078088,0.9778950084712508
VE2,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,43,22,21,-1.1704250607171578,3.5299641426305133,-0.33156854104613154,0.7419903042532359,0.8345519437041762
VE2,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,43,22,21,0.37958460247907144,0.615673373121944,0.6165356811750385,0.541123479367519,0.691380997231821
VE2,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,43,22,21,5.705462294153642,3.9973583732618785,1.42730817739965,0.1614493353597955,0.3122536595969671
VE2,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,43,22,21,0.308967726010495,0.5803103852534476,0.5324180539618552,0.5974570268569026,0.7366195217290008
VE2,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,43,22,21,-0.5431085778079187,1.9708197675688195,-0.27557495959049116,0.7843294500453248,0.8620888881060245
VE2,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,43,22,21,-1.5289784884239395,2.980818489746811,-0.5129391452995885,0.6108872744874848,0.7433061792700913
VE2,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,43,22,21,-0.04045352612586744,0.012806733587092391,-3.1587700213143814,0.0030564967892525684,0.013365054283439802
VE2,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,43,22,21,0.005946521306515394,0.0081843057369375,0.7265761443487488,0.4718243248703766,0.6406255057063552
VE2,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,43,22,21,0.01704659469652081,0.012354334933649165,1.3798067470302644,0.17550599785575652,0.3308064859182131
VE2,loudnessPeaksPerSec,loudnessPeaksPerSec,43,22,21,1.2816144686904816,0.37170880955843605,3.4478990966422063,0.0013688205739407204,0.006883212028959052
VE2,VoicedSegmentsPerSec,VoicedSegmentsPerSec,43,22,21,0.04756221314320905,0.12263249806618892,0.38784346639940503,0.700240749009321,0.8044548333581407
VE2,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,43,22,21,2.287087120381479,0.9541020217940991,2.397109604778771,0.02141371312392458,0.06626485291974903
VE2,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,43,22,21,-0.20777947598425875,0.1409643355958993,-1.473986133484838,0.14851205220847605,0.2932748520470327
VE2,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,43,22,21,-0.34608734098260563,0.13435338190377297,-2.575948115920755,0.013899762897370951,0.046288927730127064
VE2,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,43,22,21,-0.05097651350591703,0.08084540869395287,-0.6305430862362628,0.5320170348913463,0.6822222086766991
VE2,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,43,22,21,5.623883479205296,1.6809178202410522,3.3457218499824117,0.0018245107572259452,0.008767614833358809
VI1,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,45,24,21,1.579229093202188,0.9854854184988188,1.6024885437755272,0.11672504077985804,0.2453160372221587
VI1,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,45,24,21,-0.01688036862264762,0.016446385240360697,-1.0263877670347825,0.31072649421888293,0.4866834621965295
VI1,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,45,24,21,1.458043619107829,1.019601320817469,1.4300134663800135,0.16028995057751186,0.3108653586957806
VI1,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,45,24,21,1.9250511697938575,0.9338581879235014,2.0613956109057012,0.04564442713498944,0.12125915736993421
VI1,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,45,24,21,1.4737795568537542,1.0917177935959217,1.349963851005295,0.1844337420255593,0.33831266478640704
VI1,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,45,24,21,0.01573593774592541,0.6576537728253583,0.023927389146301044,0.98102660490737,0.9852250069255185
VI1,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,45,24,21,-28.30710209093933,25.29423036217685,-1.1191130026738314,0.26960570409670687,0.4408883058863685
VI1,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,45,24,21,-15.33910431529133,15.991300166816389,-0.9592155831782563,0.34307287543188125,0.5172008435895129
VI1,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,45,24,21,-3.3300423111747994,14.359481811675343,-0.23190546531193235,0.8177650545482135,0.8836632362270795
VI1,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,45,24,21,8.200579890570104,22.919727347900707,0.3577957000139106,0.7223316613087256,0.8228503067335645
VI1,loudness_sma3_amean,loudness_sma3_amean,45,24,21,0.18690521917305028,0.05393934078113255,3.4651001748695434,0.001256079635397305,0.006454599002333597
VI1,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,45,24,21,-0.27728821564766815,0.04525273911788479,-6.127545449245044,2.8489197102387564e-07,5.142665323097652e-06
VI1,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,45,24,21,0.15703709620740253,0.04231064461903067,3.711526912940714,0.0006130236668265066,0.0035080135719469797
VI1,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,45,24,21,0.21570469135154338,0.050935903558328416,4.234826051618633,0.00012593340408958843,0.0009283467694143482
VI1,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,45,24,21,0.20136338117764602,0.0879855455420388,2.288596154483536,0.027327548619566315,0.08032815961659576
VI1,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,45,24,21,0.044326286675530006,0.07961131434561079,0.5567837566793525,0.5807019269709125,0.7235648789159688
VI1,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,45,24,21,0.4512582387916091,0.30858939711733047,1.4623258057697741,0.1512755178794247,0.29831362629443975
VI1,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,45,24,21,0.3766226882348608,0.230883974135645,1.6312205714788757,0.11050271166029677,0.23717655185624673
VI1,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,45,24,21,0.29020251972377126,0.22777893838111068,1.2740533509652938,0.20981927901071865,0.3669882544684371
VI1,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,45,24,21,0.23292485768438226,0.1515420245284468,1.537031449917436,0.13196793971909251,0.26812533784196574
VI1,spectralFlux_sma3_amean,spectralFlux_sma3_amean,45,24,21,0.0387615255246312,0.02028068152513842,1.911253597497959,0.06297995894587853,0.15475703699091967
VI1,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,45,24,21,-0.40316592754837893,0.0941603806544384,-4.281693900834662,0.00010892800266568123,0.0008245732674907482
VI1,mfcc1_sma3_amean,mfcc1_sma3_amean,45,24,21,1.4512045324863434,1.5944815662489116,0.9101419315247189,0.3680674848330522,0.5420910236871731
VI1,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,45,24,21,-0.01649093717077139,0.029356988344655447,-0.561738042648153,0.5773525600930044,0.7219470733667409
VI1,mfcc2_sma3_amean,mfcc2_sma3_amean,45,24,21,6.621433308523597,3.2402683967167385,2.043482976667268,0.047466219900509934,0.12399339076051574
VI1,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,45,24,21,0.22077499134863773,0.32556702763896794,0.6781245415105809,0.5015022229099317,0.6617761292007347
VI1,mfcc3_sma3_amean,mfcc3_sma3_amean,45,24,21,-1.554210580274109,3.5347414100285337,-0.4396956948150736,0.6624665817965653,0.7772941226413033
VI1,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,45,24,21,-0.02040642422488745,0.04745494180406008,-0.4300168422741916,0.6694352104822345,0.7802688546018098
VI1,mfcc4_sma3_amean,mfcc4_sma3_amean,45,24,21,2.991046671239576,4.6227575494184325,0.6470265072880288,0.5212210308303404,0.6745213340157347
VI1,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,45,24,21,-0.22130669493909966,0.6584059704101012,-0.3361249819792102,0.7384908325223547,0.8342738082240037
VI1,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,45,24,21,-0.006378762332231582,0.0029689529486876484,-2.1484888586904534,0.0376313256033819,0.10450671883542743
VI1,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,45,24,21,-0.019507799543704574,0.36147139871752215,-0.05396775405444808,0.9572229706192678,0.970098969800064
VI1,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,45,24,21,-0.3140919849458246,0.08646249602405402,-3.6326962485381364,0.0007728281532846451,0.004250554843065548
VI1,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,45,24,21,0.2245984185683284,0.1397618953000708,1.6070075329624887,0.11572788163972555,0.2446427170034138
VI1,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,45,24,21,1.5666542841302977,0.5428505975772198,2.8859768988417542,0.006197524124795684,0.02414797823784294
VI1,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,45,24,21,-0.04038709914520493,0.02945464445963897,-1.3711623374217417,0.1777832015438556,0.3328706752310488
VI1,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,45,24,21,1.8958462049678497,2.85433451048792,0.6641990271293653,0.5102812528967081,0.6691813428734881
VI1,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,45,24,21,0.44334897200787826,0.5251602218251318,0.8442165906379423,0.4034475077813348,0.5778780172493585
VI1,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,45,24,21,2.880553284534337,2.762391887059439,1.0427750305915793,0.30316235194177793,0.4788027817007236
VI1,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,45,24,21,0.08424616921435181,0.21511911416919613,0.3916256792880351,0.6973629321944353,0.8037216174907275
VI1,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,45,24,21,8.825261210098688,34.46651740803843,0.2560531749007059,0.7991901548823571,0.8743276908114677
VI1,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,45,24,21,-0.04632719890937511,0.028720114727190323,-1.6130575852301716,0.1144037602929602,0.2422263075075007
VI1,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,45,24,21,-5.426401264108321,30.821384584618905,-0.1760596202033153,0.8611138414294065,0.9111341363800567
VI1,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,45,24,21,-0.016500217342805244,0.011928991126321087,-1.3832030863362648,0.17408898830480257,0.3290165040713584
VI1,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,45,24,21,-1.25143349864077,5.0584053723453275,-0.24739683883036512,0.8058358535287616,0.8764599392556658
VI1,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,45,24,21,1.9890405381411531,0.8471804250983159,2.347835808305325,0.023789115303498632,0.07157067168232067
VI1,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,45,24,21,27.14078289713217,31.363215515224812,0.8653699071116313,0.3918712833369606,0.5670655364218299
VI1,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,45,24,21,0.002769327667279685,0.00871601313779126,0.31772871650139173,0.752303330492313,0.8400024499073566
VI1,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,45,24,21,97.70764736319484,85.5291689421459,1.1423897668091079,0.25991965352391944,0.429538582349388
VI1,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,45,24,21,-0.10221707404652587,0.05018015027355655,-2.0370021510356304,0.048140794664595664,0.12482916922237697
VI1,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,45,24,21,-2.6946003354961503,3.954678099084746,-0.6813703335600886,0.49946796443991187,0.660199817822812
VI1,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,45,24,21,0.5460854444279433,0.10577544146994532,5.162686506802301,6.636138673426692e-06,8.140864953053784e-05
VI1,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,45,24,21,22.08359827449513,43.016174060445,0.5133789500540875,0.610441792392838,0.7433061792700913
VI1,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,45,24,21,-0.008514564951066063,0.007711664569738062,-1.1041150550658965,0.2759812242839946,0.4473381355270189
VI1,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,45,24,21,67.14781941027,52.59384014885628,1.2767240273808038,0.20888370859689556,0.3658062956522748
VI1,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,45,24,21,-0.057954701395510885,0.029480626400184656,-1.96585719071247,0.05611200651608207,0.1403298493332923
VI1,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,45,24,21,-5.112722424677714,4.531191393387488,-1.128339542694858,0.2657360031477347,0.4374464349703337
VI1,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,45,24,21,0.8055994238387933,0.271020112498756,2.9724709963822002,0.004926962134289803,0.020201778881039283
VI1,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,45,24,21,-5.172257089588909,2.100970889114432,-2.461841387897115,0.018117356238511455,0.057844076153796206
VI1,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,45,24,21,0.07453476581603825,0.05919751483629167,1.2590860616727093,0.21512077573998936,0.37393833610111726
VI1,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,45,24,21,6.521736173553132,2.432337312395759,2.681263055217235,0.010518776164240976,0.037878355087599215
VI1,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,45,24,21,-0.08112297439948078,0.05878110425749464,-1.3800859208788603,0.17503961359469195,0.3303696728436009
VI1,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,45,24,21,-0.034004689054652655,0.008345865987100498,-4.074435068477117,0.0002061073456232544,0.0013951881857574143
VI1,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,45,24,21,0.14208085184818697,0.15112340368253285,0.9401644509453896,0.35263959759376423,0.5265286886659809
VI1,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,45,24,21,-0.005496180701768973,0.002797045453310009,-1.9649951327265065,0.0562152007611925,0.14033865721943092
VI1,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,45,24,21,-0.7300040407342862,0.7516087503529463,-0.971255377736735,0.33711646277795904,0.5114870469734552
VI1,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,45,24,21,0.04508245403442988,0.025517457115667563,1.7667298833922416,0.08471751766520527,0.19408230528843962
VI1,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,45,24,21,-0.4053322975370673,0.09333276582431538,-4.342872451675151,9.007271649343857e-05,0.0007045688045708972
VI1,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,45,24,21,1.4251414309256372,1.6541475557115233,0.8615564107354496,0.39394265703275044,0.5677290287636773
VI1,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,45,24,21,-0.026687879138620727,0.02034192917883138,-1.3119640179650807,0.19683081967373167,0.35349208431200796
